Data;ProdutoID;CanalID;PromocaoID;Preco;Volume;Receita;Custo
2023-11-01;12;2;1;3000,00;8;24000,00;14877,92
2023-11-01;12;3;1;3000,00;4;12000,00;7743,79
2023-11-01;13;1;1;3400,00;5;17000,00;11599,16
2023-11-01;13;2;1;3400,00;4;13600,00;9348,21
2023-11-01;13;3;1;3400,00;6;20400,00;15122,11
2023-11-01;14;1;1;3500,00;3;10500,00;7603,08
2023-11-01;14;2;1;3500,00;6;21000,00;14329,87
2023-11-01;14;3;1;3500,00;4;14000,00;9179,49
2023-11-01;15;1;1;7800,00;6;46800,00;31697,38
2023-11-01;15;2;1;7800,00;9;70200,00;47850,96
2023-11-01;15;3;1;7800,00;5;39000,00;24318,47
2023-11-01;16;1;1;4200,00;3;12600,00;7869,72
2023-11-01;16;2;1;4200,00;6;25200,00;16057,15
2023-11-01;16;3;1;4200,00;2;8400,00;5911,26
2023-11-01;17;1;1;6200,00;1;6200,00;3751,85
2023-11-01;17;2;1;6200,00;2;12400,00;8579,64
2023-11-01;17;3;1;6200,00;3;18600,00;11887,01
2023-11-01;18;1;1;5500,00;5;27500,00;19651,02
2023-11-01;18;2;1;5500,00;1;5500,00;3740,31
2023-11-01;18;3;1;5500,00;3;16500,00;10225,87
2023-11-01;19;1;1;1800,00;2;3600,00;2543,44
2023-11-01;19;2;1;1800,00;6;10800,00;6792,02
2023-11-01;19;3;1;1800,00;2;3600,00;2321,45
2023-11-01;20;1;1;3000,00;3;9000,00;6043,59
2023-11-01;20;2;1;3000,00;1;3000,00;1925,00
2023-11-01;20;3;1;3000,00;0;0,00;0,00
2023-11-01;21;1;1;1900,00;12;22800,00;16208,01
2023-11-01;21;2;1;1900,00;43;81700,00;59709,64
2023-11-01;21;3;1;1900,00;11;20900,00;13970,72
2023-11-01;22;1;1;2200,00;35;77000,00;50581,46
2023-11-01;22;2;1;2200,00;39;85800,00;59801,36
2023-11-01;22;3;1;2200,00;18;39600,00;26473,30
2023-11-01;23;1;1;450,00;36;16200,00;10705,16
2023-11-01;23;2;1;450,00;26;11700,00;8396,13
2023-11-01;23;3;1;450,00;28;12600,00;8584,33
2023-11-01;24;1;1;850,00;38;32300,00;23762,92
2023-11-01;24;2;1;850,00;37;31450,00;19620,83
2023-11-01;24;3;1;850,00;18;15300,00;10461,95
2023-11-01;25;1;1;1100,00;12;13200,00;8747,08
2023-11-01;25;2;1;1100,00;19;20900,00;13483,66
2023-11-01;25;3;1;1100,00;23;25300,00;18890,79
2023-11-01;26;1;1;4500,00;9;40500,00;28219,18
2023-11-01;26;2;1;4500,00;4;18000,00;12856,76
2023-11-01;26;3;1;4500,00;4;18000,00;11624,69
2023-11-01;27;1;1;2300,00;4;9200,00;6431,64
2023-11-01;27;2;1;2300,00;10;23000,00;14258,35
2023-11-01;27;3;1;2300,00;6;13800,00;10255,99
2023-11-01;28;1;1;1500,00;9;13500,00;8306,12
2023-11-01;28;2;1;1500,00;9;13500,00;9376,71
2023-11-01;28;3;1;1500,00;5;7500,00;4998,95
2023-11-01;29;1;1;600,00;14;8400,00;5989,77
2023-11-01;29;2;1;600,00;19;11400,00;6972,05
2023-11-01;29;3;1;600,00;16;9600,00;6117,53
2023-11-01;30;1;1;750,00;20;15000,00;10490,87
2023-11-01;30;2;1;750,00;20;15000,00;10087,27
2023-11-01;30;3;1;750,00;12;9000,00;5651,28
2023-11-02;1;1;1;5800,00;6;34800,00;23561,48
2023-11-02;1;2;1;5800,00;20;116000,00;76239,30
2023-11-02;1;3;1;5800,00;12;69600,00;43818,91
2023-11-02;2;1;1;4700,00;13;61100,00;44275,90
2023-11-02;2;2;1;4700,00;6;28200,00;17547,89
2023-11-02;2;3;1;4700,00;14;65800,00;48806,07
2023-11-02;3;1;1;3800,00;11;41800,00;26955,63
2023-11-02;3;2;1;3800,00;16;60800,00;41055,87
2023-11-02;3;3;1;3800,00;5;19000,00;12253,57
2023-11-02;4;1;1;1900,00;6;11400,00;7890,27
2023-11-02;4;2;1;1900,00;24;45600,00;29620,50
2023-11-02;4;3;1;1900,00;12;22800,00;16400,87
2023-11-02;5;1;1;1400,00;5;7000,00;4321,67
2023-11-02;5;2;1;1400,00;14;19600,00;14575,77
2023-11-02;5;3;1;1400,00;12;16800,00;10847,14
2023-11-02;6;1;1;3200,00;14;44800,00;27119,64
2023-11-02;6;2;1;3200,00;7;22400,00;16468,30
2023-11-02;6;3;1;3200,00;8;25600,00;15743,37
2023-11-02;7;1;1;1700,00;5;8500,00;5758,14
2023-11-02;7;2;1;1700,00;6;10200,00;6581,34
2023-11-02;7;3;1;1700,00;15;25500,00;18900,44
2023-11-02;8;1;1;6200,00;20;124000,00;85270,02
2023-11-02;8;2;1;6200,00;22;136400,00;84060,32
2023-11-02;8;3;1;6200,00;6;37200,00;23735,01
2023-11-02;9;1;1;9500,00;2;19000,00;12340,77
2023-11-02;9;2;1;9500,00;7;66500,00;41690,09
2023-11-02;9;3;1;9500,00;1;9500,00;5847,39
2023-11-02;10;1;1;7200,00;5;36000,00;25463,85
2023-11-02;10;2;1;7200,00;4;28800,00;17636,72
2023-11-02;10;3;1;7200,00;1;7200,00;4591,95
2023-11-02;11;1;1;4000,00;2;8000,00;5284,84
2023-11-02;11;2;1;4000,00;4;16000,00;9876,92
2023-11-02;11;3;1;4000,00;4;16000,00;10099,18
2023-11-02;12;1;1;3000,00;7;21000,00;13332,31
2023-11-02;12;2;1;3000,00;6;18000,00;12857,46
2023-11-02;12;3;1;3000,00;1;3000,00;1997,54
2023-11-02;13;1;1;3400,00;3;10200,00;6965,13
2023-11-02;13;2;1;3400,00;4;13600,00;9398,62
2023-11-02;13;3;1;3400,00;6;20400,00;13650,58
2023-11-02;14;1;1;3500,00;4;14000,00;9365,60
2023-11-02;14;2;1;3500,00;4;14000,00;9179,20
2023-11-02;14;3;1;3500,00;6;21000,00;14531,36
2023-11-02;15;1;1;7800,00;8;62400,00;45576,21
2023-11-02;15;2;1;7800,00;6;46800,00;33924,26
2023-11-02;15;3;1;7800,00;4;31200,00;19510,41
2023-11-02;16;1;1;4200,00;1;4200,00;3132,58
2023-11-02;16;2;1;4200,00;1;4200,00;2892,48
2023-11-02;16;3;1;4200,00;0;0,00;0,00
2023-11-02;17;1;1;6200,00;2;12400,00;9263,13
2023-11-02;17;2;1;6200,00;6;37200,00;27165,21
2023-11-02;17;3;1;6200,00;1;6200,00;4042,91
2023-11-02;18;1;1;5500,00;4;22000,00;14032,47
2023-11-02;18;2;1;5500,00;6;33000,00;21209,47
2023-11-02;18;3;1;5500,00;4;22000,00;14709,51
2023-11-02;19;1;1;1800,00;5;9000,00;6433,06
2023-11-02;19;2;1;1800,00;1;1800,00;1288,83
2023-11-02;19;3;1;1800,00;2;3600,00;2285,08
2023-11-02;20;1;1;3000,00;1;3000,00;1857,17
2023-11-02;20;2;1;3000,00;3;9000,00;6726,10
2023-11-02;20;3;1;3000,00;3;9000,00;5806,08
2023-11-02;21;1;1;1900,00;21;39900,00;26060,65
2023-11-02;21;2;1;1900,00;25;47500,00;28515,09
2023-11-02;21;3;1;1900,00;29;55100,00;35831,58
2023-11-02;22;1;1;2200,00;31;68200,00;41764,78
2023-11-02;22;2;1;2200,00;32;70400,00;49378,17
2023-11-02;22;3;1;2200,00;31;68200,00;43888,36
2023-11-02;23;1;1;450,00;31;13950,00;8991,27
2023-11-02;23;2;1;450,00;32;14400,00;8906,44
2023-11-02;23;3;1;450,00;25;11250,00;7984,92
2023-11-02;24;1;1;850,00;37;31450,00;23162,02
2023-11-02;24;2;1;850,00;15;12750,00;7845,07
2023-11-02;24;3;1;850,00;8;6800,00;4557,40
2023-11-02;25;1;1;1100,00;12;13200,00;8870,11
2023-11-02;25;2;1;1100,00;24;26400,00;19252,95
2023-11-02;25;3;1;1100,00;8;8800,00;6336,93
2023-11-02;26;1;1;4500,00;6;27000,00;18340,70
2023-11-02;26;2;1;4500,00;7;31500,00;20098,42
2023-11-02;26;3;1;4500,00;3;13500,00;8713,69
2023-11-02;27;1;1;2300,00;8;18400,00;12989,79
2023-11-02;27;2;1;2300,00;12;27600,00;17067,75
2023-11-02;27;3;1;2300,00;7;16100,00;11103,21
2023-11-02;28;1;1;1500,00;4;6000,00;4348,59
2023-11-02;28;2;1;1500,00;8;12000,00;8086,36
2023-11-02;28;3;1;1500,00;5;7500,00;4970,64
2023-11-02;29;1;1;600,00;24;14400,00;8998,97
2023-11-02;29;2;1;600,00;21;12600,00;8399,95
2023-11-02;29;3;1;600,00;23;13800,00;10242,60
2023-11-02;30;1;1;750,00;27;20250,00;13271,77
2023-11-02;30;2;1;750,00;15;11250,00;7282,66
2023-11-02;30;3;1;750,00;24;18000,00;12786,63
2023-11-03;1;1;1;5800,00;17;98600,00;62441,99
2023-11-03;1;2;1;5800,00;6;34800,00;22047,10
2023-11-03;1;3;1;5800,00;12;69600,00;44063,92
2023-11-03;2;1;1;4700,00;10;47000,00;29544,15
2023-11-03;2;2;1;4700,00;8;37600,00;27355,47
2023-11-03;2;3;1;4700,00;13;61100,00;37603,85
2023-11-03;3;1;1;3800,00;7;26600,00;18932,02
2023-11-03;3;2;1;3800,00;8;30400,00;20159,61
2023-11-03;3;3;1;3800,00;4;15200,00;10799,40
2023-11-03;4;1;1;1900,00;5;9500,00;6484,58
2023-11-03;4;2;1;1900,00;24;45600,00;32427,51
2023-11-03;4;3;1;1900,00;8;15200,00;11005,86
2023-11-03;5;1;1;1400,00;12;16800,00;11284,71
2023-11-03;5;2;1;1400,00;19;26600,00;19592,65
2023-11-03;5;3;1;1400,00;10;14000,00;9744,99
2023-11-03;6;1;1;3200,00;13;41600,00;28747,86
2023-11-03;6;2;1;3200,00;9;28800,00;20841,63
2023-11-03;6;3;1;3200,00;15;48000,00;32455,68
2023-11-03;7;1;1;1700,00;7;11900,00;7770,24
2023-11-03;7;2;1;1700,00;6;10200,00;7221,91
2023-11-03;7;3;1;1700,00;6;10200,00;6351,61
2023-11-03;8;1;1;6200,00;15;93000,00;62774,35
2023-11-03;8;2;1;6200,00;19;117800,00;76394,01
2023-11-03;8;3;1;6200,00;9;55800,00;37508,16
2023-11-03;9;1;1;9500,00;7;66500,00;40997,26
2023-11-03;9;2;1;9500,00;8;76000,00;47865,78
2023-11-03;9;3;1;9500,00;4;38000,00;24506,17
2023-11-03;10;1;1;7200,00;5;36000,00;22969,68
2023-11-03;10;2;1;7200,00;2;14400,00;10782,52
2023-11-03;10;3;1;7200,00;4;28800,00;19421,10
2023-11-03;11;1;1;4000,00;7;28000,00;20033,92
2023-11-03;11;2;1;4000,00;2;8000,00;5573,74
2023-11-03;11;3;1;4000,00;4;16000,00;11722,92
2023-11-03;12;1;1;3000,00;3;9000,00;6654,03
2023-11-03;12;2;1;3000,00;4;12000,00;7350,41
2023-11-03;12;3;1;3000,00;2;6000,00;3792,07
2023-11-03;13;1;1;3400,00;2;6800,00;5098,44
2023-11-03;13;2;1;3400,00;8;27200,00;18691,91
2023-11-03;13;3;1;3400,00;1;3400,00;2434,29
2023-11-03;14;1;1;3500,00;7;24500,00;15991,15
2023-11-03;14;2;1;3500,00;3;10500,00;6673,58
2023-11-03;14;3;1;3500,00;1;3500,00;2548,09
2023-11-03;15;1;1;7800,00;3;23400,00;17477,84
2023-11-03;15;2;1;7800,00;2;15600,00;9514,06
2023-11-03;15;3;1;7800,00;1;7800,00;4842,47
2023-11-03;16;1;1;4200,00;1;4200,00;3037,27
2023-11-03;16;2;1;4200,00;2;8400,00;6137,26
2023-11-03;16;3;1;4200,00;0;0,00;0,00
2023-11-03;17;1;1;6200,00;5;31000,00;20935,81
2023-11-03;17;2;1;6200,00;1;6200,00;4243,75
2023-11-03;17;3;1;6200,00;3;18600,00;11941,11
2023-11-03;18;1;1;5500,00;2;11000,00;8179,46
2023-11-03;18;2;1;5500,00;4;22000,00;14580,72
2023-11-03;18;3;1;5500,00;2;11000,00;7651,09
2023-11-03;19;1;1;1800,00;4;7200,00;5081,54
2023-11-03;19;2;1;1800,00;2;3600,00;2423,96
2023-11-03;19;3;1;1800,00;1;1800,00;1159,75
2023-11-03;20;1;1;3000,00;3;9000,00;5832,96
2023-11-03;20;2;1;3000,00;1;3000,00;1841,10
2023-11-03;20;3;1;3000,00;1;3000,00;1865,81
2023-11-03;21;1;1;1900,00;32;60800,00;44647,05
2023-11-03;21;2;1;1900,00;42;79800,00;53370,52
2023-11-03;21;3;1;1900,00;24;45600,00;31211,03
2023-11-03;22;1;1;2200,00;27;59400,00;40798,95
2023-11-03;22;2;1;2200,00;25;55000,00;40490,34
2023-11-03;22;3;1;2200,00;28;61600,00;38075,72
2023-11-03;23;1;1;450,00;23;10350,00;7143,46
2023-11-03;23;2;1;450,00;19;8550,00;5458,78
2023-11-03;23;3;1;450,00;26;11700,00;8418,29
2023-11-03;24;1;1;850,00;38;32300,00;21542,04
2023-11-03;24;2;1;850,00;16;13600,00;9954,35
2023-11-03;24;3;1;850,00;31;26350,00;18951,85
2023-11-03;25;1;1;1100,00;37;40700,00;27027,63
2023-11-03;25;2;1;1100,00;15;16500,00;11324,11
2023-11-03;25;3;1;1100,00;12;13200,00;9810,36
2023-11-03;26;1;1;4500,00;6;27000,00;18450,51
2023-11-03;26;2;1;4500,00;7;31500,00;23407,78
2023-11-03;26;3;1;4500,00;6;27000,00;16527,10
2023-11-03;27;1;1;2300,00;6;13800,00;9166,82
2023-11-03;27;2;1;2300,00;7;16100,00;9818,76
2023-11-03;27;3;1;2300,00;5;11500,00;7985,72
2023-11-03;28;1;1;1500,00;5;7500,00;4722,24
2023-11-03;28;2;1;1500,00;10;15000,00;10167,12
2023-11-03;28;3;1;1500,00;4;6000,00;4016,92
2023-11-03;29;1;1;600,00;29;17400,00;12875,99
2023-11-03;29;2;1;600,00;16;9600,00;6797,19
2023-11-03;29;3;1;600,00;17;10200,00;6662,45
2023-11-03;30;1;1;750,00;17;12750,00;9037,20
2023-11-03;30;2;1;750,00;32;24000,00;16506,73
2023-11-03;30;3;1;750,00;14;10500,00;6500,87
2023-11-04;1;1;1;5800,00;11;63800,00;47834,29
2023-11-04;1;2;1;5800,00;12;69600,00;46434,43
2023-11-04;1;3;1;5800,00;4;23200,00;15765,53
2023-11-04;2;1;1;4700,00;11;51700,00;33981,38
2023-11-04;2;2;1;4700,00;12;56400,00;40025,44
2023-11-04;2;3;1;4700,00;10;47000,00;31218,40
2023-11-04;3;1;1;3800,00;20;76000,00;52898,68
2023-11-04;3;2;1;3800,00;13;49400,00;30500,70
2023-11-04;3;3;1;3800,00;7;26600,00;18932,55
2023-11-04;4;1;1;1900,00;7;13300,00;8907,92
2023-11-04;4;2;1;1900,00;12;22800,00;16313,90
2023-11-04;4;3;1;1900,00;10;19000,00;13132,06
2023-11-04;5;1;1;1400,00;9;12600,00;8835,82
2023-11-04;5;2;1;1400,00;19;26600,00;17845,90
2023-11-04;5;3;1;1400,00;15;21000,00;15302,12
2023-11-04;6;1;1;3200,00;13;41600,00;26896,43
2023-11-04;6;2;1;3200,00;24;76800,00;50227,31
2023-11-04;6;3;1;3200,00;10;32000,00;20372,04
2023-11-04;7;1;1;1700,00;14;23800,00;16887,37
2023-11-04;7;2;1;1700,00;21;35700,00;21906,09
2023-11-04;7;3;1;1700,00;5;8500,00;5893,79
2023-11-04;8;1;1;6200,00;16;99200,00;61852,19
2023-11-04;8;2;1;6200,00;15;93000,00;65653,89
2023-11-04;8;3;1;6200,00;5;31000,00;21597,01
2023-11-04;9;1;1;9500,00;4;38000,00;24172,58
2023-11-04;9;2;1;9500,00;4;38000,00;26952,77
2023-11-04;9;3;1;9500,00;5;47500,00;33206,69
2023-11-04;10;1;1;7200,00;8;57600,00;39637,86
2023-11-04;10;2;1;7200,00;7;50400,00;36334,84
2023-11-04;10;3;1;7200,00;3;21600,00;13029,16
2023-11-04;11;1;1;4000,00;3;12000,00;7939,14
2023-11-04;11;2;1;4000,00;8;32000,00;19774,81
2023-11-04;11;3;1;4000,00;5;20000,00;13386,56
2023-11-04;12;1;1;3000,00;8;24000,00;17564,02
2023-11-04;12;2;1;3000,00;8;24000,00;15204,66
2023-11-04;12;3;1;3000,00;3;9000,00;5793,85
2023-11-04;13;1;1;3400,00;5;17000,00;10476,38
2023-11-04;13;2;1;3400,00;7;23800,00;16551,01
2023-11-04;13;3;1;3400,00;6;20400,00;12269,15
2023-11-04;14;1;1;3500,00;4;14000,00;9660,60
2023-11-04;14;2;1;3500,00;9;31500,00;20774,98
2023-11-04;14;3;1;3500,00;3;10500,00;7422,79
2023-11-04;15;1;1;7800,00;6;46800,00;32069,65
2023-11-04;15;2;1;7800,00;8;62400,00;39255,77
2023-11-04;15;3;1;7800,00;4;31200,00;22508,64
2023-11-04;16;1;1;4200,00;5;21000,00;12963,95
2023-11-04;16;2;1;4200,00;2;8400,00;6224,50
2023-11-04;16;3;1;4200,00;2;8400,00;5634,38
2023-11-04;17;1;1;6200,00;2;12400,00;9097,85
2023-11-04;17;2;1;6200,00;4;24800,00;18073,07
2023-11-04;17;3;1;6200,00;4;24800,00;17517,85
2023-11-04;18;1;1;5500,00;3;16500,00;11183,02
2023-11-04;18;2;1;5500,00;4;22000,00;13349,17
2023-11-04;18;3;1;5500,00;0;0,00;0,00
2023-11-04;19;1;1;1800,00;2;3600,00;2456,64
2023-11-04;19;2;1;1800,00;6;10800,00;7503,29
2023-11-04;19;3;1;1800,00;0;0,00;0,00
2023-11-04;20;1;1;3000,00;4;12000,00;8141,59
2023-11-04;20;2;1;3000,00;1;3000,00;2169,25
2023-11-04;20;3;1;3000,00;2;6000,00;3952,71
2023-11-04;21;1;1;1900,00;20;38000,00;26922,60
2023-11-04;21;2;1;1900,00;12;22800,00;16588,59
2023-11-04;21;3;1;1900,00;29;55100,00;38864,00
2023-11-04;22;1;1;2200,00;26;57200,00;38577,42
2023-11-04;22;2;1;2200,00;27;59400,00;39675,99
2023-11-04;22;3;1;2200,00;28;61600,00;38303,93
2023-11-04;23;1;1;450,00;24;10800,00;7951,76
2023-11-04;23;2;1;450,00;45;20250,00;14027,87
2023-11-04;23;3;1;450,00;16;7200,00;5320,58
2023-11-04;24;1;1;850,00;20;17000,00;11309,07
2023-11-04;24;2;1;850,00;32;27200,00;19375,91
2023-11-04;24;3;1;850,00;26;22100,00;15528,77
2023-11-04;25;1;1;1100,00;37;40700,00;30388,32
2023-11-04;25;2;1;1100,00;24;26400,00;18056,32
2023-11-04;25;3;1;1100,00;24;26400,00;17355,40
2023-11-04;26;1;1;4500,00;5;22500,00;15150,15
2023-11-04;26;2;1;4500,00;3;13500,00;8604,97
2023-11-04;26;3;1;4500,00;4;18000,00;13300,86
2023-11-04;27;1;1;2300,00;4;9200,00;6210,58
2023-11-04;27;2;1;2300,00;10;23000,00;14394,94
2023-11-04;27;3;1;2300,00;5;11500,00;8220,28
2023-11-04;28;1;1;1500,00;5;7500,00;4703,64
2023-11-04;28;2;1;1500,00;3;4500,00;3087,10
2023-11-04;28;3;1;1500,00;6;9000,00;6218,24
2023-11-04;29;1;1;600,00;25;15000,00;9939,27
2023-11-04;29;2;1;600,00;32;19200,00;13289,60
2023-11-04;29;3;1;600,00;10;6000,00;4456,80
2023-11-04;30;1;1;750,00;27;20250,00;13631,91
2023-11-04;30;2;1;750,00;20;15000,00;9664,07
2023-11-04;30;3;1;750,00;21;15750,00;11330,29
2023-11-05;1;1;1;5800,00;10;58000,00;39869,83
2023-11-05;1;2;1;5800,00;21;121800,00;88611,53
2023-11-05;1;3;1;5800,00;13;75400,00;50848,29
2023-11-05;2;1;1;4700,00;5;23500,00;14739,46
2023-11-05;2;2;1;4700,00;14;65800,00;45392,28
2023-11-05;2;3;1;4700,00;15;70500,00;51612,90
2023-11-05;3;1;1;3800,00;7;26600,00;19501,51
2023-11-05;3;2;1;3800,00;18;68400,00;45548,68
2023-11-05;3;3;1;3800,00;8;30400,00;18510,97
2023-11-05;4;1;1;1900,00;10;19000,00;14118,87
2023-11-05;4;2;1;1900,00;9;17100,00;11945,32
2023-11-05;4;3;1;1900,00;12;22800,00;15676,35
2023-11-05;5;1;1;1400,00;6;8400,00;5524,38
2023-11-05;5;2;1;1400,00;14;19600,00;13331,30
2023-11-05;5;3;1;1400,00;4;5600,00;3513,27
2023-11-05;6;1;1;3200,00;8;25600,00;17188,69
2023-11-05;6;2;1;3200,00;6;19200,00;11566,35
2023-11-05;6;3;1;3200,00;15;48000,00;29331,46
2023-11-05;7;1;1;1700,00;14;23800,00;14360,94
2023-11-05;7;2;1;1700,00;22;37400,00;27831,57
2023-11-05;7;3;1;1700,00;13;22100,00;14954,77
2023-11-05;8;1;1;6200,00;9;55800,00;34001,76
2023-11-05;8;2;1;6200,00;7;43400,00;32307,82
2023-11-05;8;3;1;6200,00;5;31000,00;20129,26
2023-11-05;9;1;1;9500,00;2;19000,00;13394,91
2023-11-05;9;2;1;9500,00;7;66500,00;43640,15
2023-11-05;9;3;1;9500,00;5;47500,00;32445,15
2023-11-05;10;1;1;7200,00;2;14400,00;9574,23
2023-11-05;10;2;1;7200,00;7;50400,00;30893,38
2023-11-05;10;3;1;7200,00;5;36000,00;22455,73
2023-11-05;11;1;1;4000,00;7;28000,00;18431,93
2023-11-05;11;2;1;4000,00;6;24000,00;16617,72
2023-11-05;11;3;1;4000,00;3;12000,00;7750,92
2023-11-05;12;1;1;3000,00;6;18000,00;11541,06
2023-11-05;12;2;1;3000,00;6;18000,00;11773,68
2023-11-05;12;3;1;3000,00;4;12000,00;8999,63
2023-11-05;13;1;1;3400,00;7;23800,00;15779,76
2023-11-05;13;2;1;3400,00;3;10200,00;6409,84
2023-11-05;13;3;1;3400,00;3;10200,00;6402,18
2023-11-05;14;1;1;3500,00;2;7000,00;5027,09
2023-11-05;14;2;1;3500,00;9;31500,00;20891,16
2023-11-05;14;3;1;3500,00;1;3500,00;2515,77
2023-11-05;15;1;1;7800,00;8;62400,00;41223,02
2023-11-05;15;2;1;7800,00;8;62400,00;41080,61
2023-11-05;15;3;1;7800,00;2;15600,00;10751,82
2023-11-05;16;1;1;4200,00;1;4200,00;2870,90
2023-11-05;16;2;1;4200,00;1;4200,00;2932,33
2023-11-05;16;3;1;4200,00;2;8400,00;5537,09
2023-11-05;17;1;1;6200,00;4;24800,00;15259,25
2023-11-05;17;2;1;6200,00;1;6200,00;3788,14
2023-11-05;17;3;1;6200,00;4;24800,00;16872,28
2023-11-05;18;1;1;5500,00;2;11000,00;7453,07
2023-11-05;18;2;1;5500,00;3;16500,00;10057,20
2023-11-05;18;3;1;5500,00;0;0,00;0,00
2023-11-05;19;1;1;1800,00;5;9000,00;5412,87
2023-11-05;19;2;1;1800,00;3;5400,00;3838,08
2023-11-05;19;3;1;1800,00;3;5400,00;3601,46
2023-11-05;20;1;1;3000,00;4;12000,00;8404,34
2023-11-05;20;2;1;3000,00;3;9000,00;6551,56
2023-11-05;20;3;1;3000,00;1;3000,00;2243,85
2023-11-05;21;1;1;1900,00;30;57000,00;38062,83
2023-11-05;21;2;1;1900,00;24;45600,00;31739,69
2023-11-05;21;3;1;1900,00;17;32300,00;23959,43
2023-11-05;22;1;1;2200,00;14;30800,00;21363,73
2023-11-05;22;2;1;2200,00;40;88000,00;60332,57
2023-11-05;22;3;1;2200,00;17;37400,00;26642,76
2023-11-05;23;1;1;450,00;23;10350,00;6776,63
2023-11-05;23;2;1;450,00;13;5850,00;4204,21
2023-11-05;23;3;1;450,00;12;5400,00;4010,30
2023-11-05;24;1;1;850,00;19;16150,00;9797,52
2023-11-05;24;2;1;850,00;16;13600,00;9482,12
2023-11-05;24;3;1;850,00;21;17850,00;11019,40
2023-11-05;25;1;1;1100,00;11;12100,00;8920,01
2023-11-05;25;2;1;1100,00;34;37400,00;27114,99
2023-11-05;25;3;1;1100,00;31;34100,00;23082,52
2023-11-05;26;1;1;4500,00;10;45000,00;32867,39
2023-11-05;26;2;1;4500,00;7;31500,00;19389,06
2023-11-05;26;3;1;4500,00;7;31500,00;22128,50
2023-11-05;27;1;1;2300,00;7;16100,00;10816,84
2023-11-05;27;2;1;2300,00;9;20700,00;14451,75
2023-11-05;27;3;1;2300,00;6;13800,00;9121,65
2023-11-05;28;1;1;1500,00;8;12000,00;8545,77
2023-11-05;28;2;1;1500,00;12;18000,00;10861,71
2023-11-05;28;3;1;1500,00;8;12000,00;8992,67
2023-11-05;29;1;1;600,00;13;7800,00;5779,53
2023-11-05;29;2;1;600,00;34;20400,00;13888,00
2023-11-05;29;3;1;600,00;15;9000,00;5775,56
2023-11-05;30;1;1;750,00;13;9750,00;7009,89
2023-11-05;30;2;1;750,00;18;13500,00;9463,62
2023-11-05;30;3;1;750,00;8;6000,00;3957,23
2023-11-06;1;1;1;5800,00;10;58000,00;39130,58
2023-11-06;1;2;1;5800,00;20;116000,00;79268,60
2023-11-06;1;3;1;5800,00;15;87000,00;52323,86
2023-11-06;2;1;1;4700,00;11;51700,00;38511,13
2023-11-06;2;2;1;4700,00;20;94000,00;59937,85
2023-11-06;2;3;1;4700,00;16;75200,00;45740,84
2023-11-06;3;1;1;3800,00;16;60800,00;44147,71
2023-11-06;3;2;1;3800,00;16;60800,00;44174,67
2023-11-06;3;3;1;3800,00;15;57000,00;34269,17
2023-11-06;4;1;1;1900,00;19;36100,00;24850,81
2023-11-06;4;2;1;1900,00;16;30400,00;20122,05
2023-11-06;4;3;1;1900,00;7;13300,00;9143,30
2023-11-06;5;1;1;1400,00;19;26600,00;18284,42
2023-11-06;5;2;1;1400,00;9;12600,00;9330,17
2023-11-06;5;3;1;1400,00;12;16800,00;12276,05
2023-11-06;6;1;1;3200,00;7;22400,00;15524,51
2023-11-06;6;2;1;3200,00;20;64000,00;39894,19
2023-11-06;6;3;1;3200,00;6;19200,00;12183,13
2023-11-06;7;1;1;1700,00;14;23800,00;15970,88
2023-11-06;7;2;1;1700,00;19;32300,00;20106,19
2023-11-06;7;3;1;1700,00;5;8500,00;5310,08
2023-11-06;8;1;1;6200,00;19;117800,00;72662,96
2023-11-06;8;2;1;6200,00;24;148800,00;91801,95
2023-11-06;8;3;1;6200,00;16;99200,00;64673,78
2023-11-06;9;1;1;9500,00;5;47500,00;30754,03
2023-11-06;9;2;1;9500,00;9;85500,00;51534,64
2023-11-06;9;3;1;9500,00;6;57000,00;34919,84
2023-11-06;10;1;1;7200,00;5;36000,00;26422,58
2023-11-06;10;2;1;7200,00;6;43200,00;26809,85
2023-11-06;10;3;1;7200,00;5;36000,00;21963,45
2023-11-06;11;1;1;4000,00;6;24000,00;14565,36
2023-11-06;11;2;1;4000,00;7;28000,00;20705,83
2023-11-06;11;3;1;4000,00;5;20000,00;12091,77
2023-11-06;12;1;1;3000,00;2;6000,00;4298,71
2023-11-06;12;2;1;3000,00;3;9000,00;6015,49
2023-11-06;12;3;1;3000,00;4;12000,00;7771,73
2023-11-06;13;1;1;3400,00;6;20400,00;14101,15
2023-11-06;13;2;1;3400,00;4;13600,00;8522,55
2023-11-06;13;3;1;3400,00;6;20400,00;14351,46
2023-11-06;14;1;1;3500,00;2;7000,00;4960,15
2023-11-06;14;2;1;3500,00;9;31500,00;19832,67
2023-11-06;14;3;1;3500,00;4;14000,00;9608,45
2023-11-06;15;1;1;7800,00;2;15600,00;9520,40
2023-11-06;15;2;1;7800,00;6;46800,00;34060,64
2023-11-06;15;3;1;7800,00;2;15600,00;10759,11
2023-11-06;16;1;1;4200,00;1;4200,00;2768,38
2023-11-06;16;2;1;4200,00;1;4200,00;2644,69
2023-11-06;16;3;1;4200,00;2;8400,00;5473,70
2023-11-06;17;1;1;6200,00;4;24800,00;18525,37
2023-11-06;17;2;1;6200,00;4;24800,00;14981,64
2023-11-06;17;3;1;6200,00;2;12400,00;8832,72
